,id,cwe,cve,ecosystem,package,buggy_version,fixed_version,package_url,advisory_file,repository_url,fixed,buggy,cbuggy,commits
54,GHSA-778x-2mqv-w6xw,CWE-284,CVE-2016-8629,Maven,org.keycloak:keycloak-core,0,2.4.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-778x-2mqv-w6xw/GHSA-778x-2mqv-w6xw.json,https://github.com/keycloak/keycloak,2.4.0.CR1;2.4.0.Final,2.3.0.Final,,
55,GHSA-7c2r-3jqf-c9rw,CWE-611;CWE-918,CVE-2016-7051,Maven,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,0,2.7.8,https://github.com/FasterXML/jackson-dataformat-xml,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-7c2r-3jqf-c9rw/GHSA-7c2r-3jqf-c9rw.json,https://github.com/FasterXML/jackson-dataformat-xml,2.7.8,2.7.7,,
56,GHSA-7fm6-2qw4-g3x3,CWE-502,CVE-2018-18628,Maven,ro.pippo:pippo-core,0,1.12.0,https://github.com/pippo-java/pippo,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-7fm6-2qw4-g3x3/GHSA-7fm6-2qw4-g3x3.json,https://github.com/pippo-java/pippo,1.12.0,1.11.0,,https://github.com/pippo-java/pippo/commit/a82347d9d3358e98c89b48579d4285d807a57cc0;https://github.com/pippo-java/pippo/commit/c6b26551a82d2dd32097fcb17c13c3b830916296
57,GHSA-7px3-6f6g-hxcj,CWE-611,CVE-2018-8026,Maven,org.apache.solr:solr-core,7.0.0,7.4.0,https://github.com/apache/lucene-solr/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-7px3-6f6g-hxcj/GHSA-7px3-6f6g-hxcj.json,https://gitbox.apache.org/repos/asf/solr,7.4.0,7.3.1,,https://github.com/apache/lucene-solr/commit/1880d4824e6c5f98170b9a00aad1d437ee2aa12;https://github.com/apache/lucene-solr/commit/3aa6086ed99fa7158d423dc7c33dae6da466b09;https://github.com/apache/lucene-solr/commit/d1baf6ba593561f39e2da0a71a8440797005b55;https://github.com/apache/lucene-solr/commit/e5407c5a9710247e5f728aae36224a245a51f0b
58,GHSA-7q9c-h23x-65fq,,CVE-2016-4977,Maven,org.springframework.security.oauth:spring-security-oauth2,0,2.0.10,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-7q9c-h23x-65fq/GHSA-7q9c-h23x-65fq.json,https://github.com/SpringSource/spring-security-oauth,2.0.10.RELEASE,2.0.9.RELEASE,,
59,GHSA-7xr3-rgwh-pw22,CWE-20,CVE-2018-8030,Maven,org.apache.qpid:apache-qpid-broker-j,7.0.0,7.1.0,https://github.com/apache/qpid-broker-j/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-7xr3-rgwh-pw22/GHSA-7xr3-rgwh-pw22.json,https://gitbox.apache.org/repos/asf/qpid-broker-j,7.1.0,7.0.9,,https://github.com/apache/qpid-broker-j/commit/025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27
60,GHSA-84q7-p226-4x5w,CWE-444,CVE-2017-7656,Maven,org.eclipse.jetty:jetty-server,0,9.3.24.v20180605,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-84q7-p226-4x5w/GHSA-84q7-p226-4x5w.json,https://github.com/jetty/jetty.project,9.3.24.v20180605,9.3.23.v20180228,,
61,GHSA-872g-2h8h-362q,CWE-284,CVE-2016-4800,Maven,org.eclipse.jetty:jetty-server,9.3.0,9.3.9,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-872g-2h8h-362q/GHSA-872g-2h8h-362q.json,https://github.com/jetty/jetty.project,9.3.9.M0;9.3.9.M1;9.3.9.v20160517,9.3.8.v20160314,,
62,GHSA-898j-5cc8-cmf5,CWE-22,CVE-2018-8008,Maven,org.apache.storm:storm-core,0,1.1.3,https://github.com/apache/storm,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-898j-5cc8-cmf5/GHSA-898j-5cc8-cmf5.json,https://github.com/apache/storm,1.1.3,1.1.2,,
63,GHSA-89gc-6cw6-4vch,CWE-22,CVE-2016-9177,Maven,com.sparkjava:spark-core,0,2.5.2,https://github.com/perwendel/spark,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-89gc-6cw6-4vch/GHSA-89gc-6cw6-4vch.json,https://github.com/perwendel/spark,2.5.2,2.5.1,,https://github.com/perwendel/spark/commit/efcb46c710e3f56805b9257a63d1306882f4faf9
64,GHSA-8crv-49fr-2h6j,,CVE-2016-5007,Maven,org.springframework:spring-core,0,4.3.1,https://github.com/spring-projects/spring-framework/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8crv-49fr-2h6j/GHSA-8crv-49fr-2h6j.json,https://github.com/spring-projects/spring-framework,4.3.1.RELEASE,4.3.0.RELEASE,,https://github.com/spring-projects/spring-framework/commit/a30ab30e4e9ae021fdda04e9abfc228476b846b5;https://github.com/spring-projects/spring-security/commit/e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974
65,GHSA-8fx9-5hx8-crhm,CWE-20,CVE-2017-12611,Maven,org.apache.struts:struts2-core,2.0.1,2.3.34,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8fx9-5hx8-crhm/GHSA-8fx9-5hx8-crhm.json,https://github.com/apache/struts,2.3.34,2.3.33,,https://github.com/apache/struts/commit/2306f5f7fad7f0157f216f34331238feb0539fa;https://github.com/apache/struts/commit/637ad1c3707266c33daabb18d7754e795e6681f
66,GHSA-8mr5-h28g-36qx,,CVE-2017-9787,Maven,org.apache.struts:struts2-core,2.3.7,2.3.33,https://github.com/apache/struts/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8mr5-h28g-36qx/GHSA-8mr5-h28g-36qx.json,https://github.com/apache/struts,2.3.33,2.3.32,,https://github.com/apache/struts/commit/086b63735527d4bb0c1dd0d86a7c0374b825ff2;https://github.com/apache/struts/commit/0d6442bab5b44d93c4c2e63c5335f0a331333b9
67,GHSA-8p83-68cw-943f,CWE-200,CVE-2017-7686,Maven,org.apache.ignite:ignite-core,0,2.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8p83-68cw-943f/GHSA-8p83-68cw-943f.json,,2.1.0,2.0.0,,
68,GHSA-8q89-pwhh-7wfq,CWE-330,CVE-2018-18531,Maven,com.github.penggle:kaptcha,0,None,https://github.com/penggle/kaptcha,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8q89-pwhh-7wfq/GHSA-8q89-pwhh-7wfq.json,https://github.com/penggle/kaptcha,NA,NA,,
69,GHSA-8qfc-cvjp-mgpq,CWE-611,CVE-2016-6805,Maven,org.apache.ignite:ignite-core,0,1.9,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8qfc-cvjp-mgpq/GHSA-8qfc-cvjp-mgpq.json,,1.9.0,1.8.0,,
70,GHSA-8vfm-4388-6rpc,CWE-611,CVE-2018-8027,Maven,org.apache.camel:camel-core,2.20.0,2.20.4,https://github.com/apache/camel,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-8vfm-4388-6rpc/GHSA-8vfm-4388-6rpc.json,https://github.com/apache/maven-apache-parent,2.20.4,2.20.3,,https://github.com/apache/camel/commit/ec3d0db81ba061b27e934d5ff56e9baca0049eb;https://github.com/apache/camel/commit/9f7376abbff7434794f2c7c2909e02bac232fb5;https://github.com/apache/camel/commit/9c6a8f61de40c20f28240fbb2af4cb425793d41;https://github.com/apache/camel/commit/99cbcd78b7e64083fae1d9552ead7425a90994b;https://github.com/apache/camel/commit/8afc5d1757795fde715902067360af5d90f046d;https://github.com/apache/camel/commit/87c92b7b38890c217bc76f2c55036e6a5cca9a0;https://github.com/apache/camel/commit/8467d644813a62f3a836c0c7dee8cf5a41de3c0;https://github.com/apache/camel/commit/3fe03e361725b66c1c3eaa40bb11577fb3dc17b;https://github.com/apache/camel/commit/2e8f21dec883b083ddcdddd802847b4c378a61a;https://github.com/apache/camel/commit/2c6964ae94d8f9a9c9a32e5ae5a0b794e8b8d3b;https://github.com/apache/camel/commit/24eefa559fe6b310629d2bf00663d2679ec81b9;https://github.com/apache/camel/commit/22c355bb4ffb500405499d189db30932ca5aac9
71,GHSA-93jq-624g-4p9p,CWE-20,CVE-2017-14063,Maven,org.asynchttpclient:async-http-client,0,2.0.35,https://github.com/AsyncHttpClient/async-http-client,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-93jq-624g-4p9p/GHSA-93jq-624g-4p9p.json,https://github.com/AsyncHttpClient/async-http-client,2.0.35,2.0.34,,
72,GHSA-959q-32g8-vvp7,CWE-602,CVE-2017-12161,Maven,org.keycloak:keycloak-core,0,3.4.2,https://github.com/keycloak/keycloak-documentation/pull/268/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-959q-32g8-vvp7/GHSA-959q-32g8-vvp7.json,https://github.com/keycloak/keycloak,3.4.2.Final,3.4.1.Final,,https://github.com/keycloak/keycloak-documentation/pull/268/commits/a2b58aadee42af2c375b72e86dffc2cf23cc3770
73,GHSA-95m6-mjh3-58gm,CWE-287;CWE-384,CVE-2016-8609,Maven,org.keycloak:keycloak-core,0,2.3.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-95m6-mjh3-58gm/GHSA-95m6-mjh3-58gm.json,https://github.com/keycloak/keycloak,2.3.0.CR1;2.3.0.Final,2.2.1.Final,,
74,GHSA-96jq-75wh-2658,CWE-79,CVE-2018-8032,Maven,org.apache.axis:axis,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-96jq-75wh-2658/GHSA-96jq-75wh-2658.json,,NA,NA,,
75,GHSA-9gcm-f4x3-8jpw,,CVE-2018-11039,Maven,org.springframework:spring-web,5.0.0,5.0.7,https://github.com/spring-projects/spring-framework,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9gcm-f4x3-8jpw/GHSA-9gcm-f4x3-8jpw.json,https://github.com/spring-projects/spring-framework,5.0.7.RELEASE,5.0.6.RELEASE,,https://github.com/spring-projects/spring-framework/commit/323ccf99e575343f63d56e229c25c35c170b7ec1;https://github.com/spring-projects/spring-framework/commit/a5cd01a4c857aaaba7ccc51545fc73dd25b5cba5;https://github.com/spring-projects/spring-framework/commit/dac97f1b7dac3e70ff603fb6fc9f205b95dd6b01;https://github.com/spring-projects/spring-framework/commit/f2694a8ed93f1f63f87ce45d0bb638478b426acd;https://github.com/spring-projects/spring-framework/commit/f64fa3dea10af125d612d3a997aece93d21bc875
76,GHSA-9gp4-qrff-c648,,CVE-2016-1000345,Maven,org.bouncycastle:bcprov-jdk14,0,1.56,https://github.com/bcgit/bc-java/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9gp4-qrff-c648/GHSA-9gp4-qrff-c648.json,https://github.com/bcgit/bc-java,1.56,1.55,,https://github.com/bcgit/bc-java/commit/21dcb3d9744c83dcf2ff8fcee06dbca7bfa4ef35
77,GHSA-9gp7-jvm2-r4mx,CWE-20,CVE-2017-7672,Maven,org.apache.struts:struts2-core,2.5.0,2.5.12,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9gp7-jvm2-r4mx/GHSA-9gp7-jvm2-r4mx.json,https://github.com/apache/struts,2.5.12,2.5.10.1,,
78,GHSA-9qgc-p27w-3hjg,CWE-400,CVE-2018-16131,Maven,com.typesafe.akka:akka-http-core_2.12,10.1.0,10.1.4,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9qgc-p27w-3hjg/GHSA-9qgc-p27w-3hjg.json,https://github.com/akka/akka-http,10.1.4,10.1.3,,
79,GHSA-9r24-gp44-h3pm,,CVE-2018-1335,Maven,org.apache.tika:tika-core,1.7,1.18,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9r24-gp44-h3pm/GHSA-9r24-gp44-h3pm.json,https://github.com/apache/tika,1.18,1.17,,
80,GHSA-9rgv-h7x4-qw8g,CWE-209,CVE-2018-12536,Maven,org.eclipse.jetty:jetty-server,9.4.0,9.4.11.v20180605,https://github.com/eclipse/jetty.project,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-9rgv-h7x4-qw8g/GHSA-9rgv-h7x4-qw8g.json,https://github.com/jetty/jetty.project,9.4.11.v20180605,9.4.10.v20180503,,
81,GHSA-c77r-6f64-478q,CWE-200;CWE-201,CVE-2017-2582,Maven,org.keycloak:keycloak-core,0,2.5.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-c77r-6f64-478q/GHSA-c77r-6f64-478q.json,https://github.com/keycloak/keycloak,2.5.1.Final,2.5.0.Final,,
82,GHSA-c8cc-p3j7-4c7f,CWE-200,CVE-2018-8023,Maven,org.apache.mesos:mesos,0,1.4.2,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-c8cc-p3j7-4c7f/GHSA-c8cc-p3j7-4c7f.json,https://gitbox.apache.org/repos/asf/mesos,1.4.2,1.4.1,,
83,GHSA-c8xf-m4ff-jcxj,,CVE-2016-1000339,Maven,org.bouncycastle:bcprov-jdk14,0,1.56,https://github.com/bcgit/bc-java/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-c8xf-m4ff-jcxj/GHSA-c8xf-m4ff-jcxj.json,https://github.com/bcgit/bc-java,1.56,1.55,,https://github.com/bcgit/bc-java/commit/413b42f4d770456508585c830cfcde95f9b0e93b;https://github.com/bcgit/bc-java/commit/8a73f08931450c17c749af067b6a8185abdfd2c0
84,GHSA-c99h-fgqm-6679,CWE-787,CVE-2018-11778,Maven,org.apache.ranger:ranger,0,1.2.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-c99h-fgqm-6679/GHSA-c99h-fgqm-6679.json,https://github.com/apache/ranger,1.2.0,1.1.0,,
85,GHSA-ccjp-w723-2jf2,CWE-200,CVE-2015-3271,Maven,org.apache.tika:tika-server,0,1.10,https://github.com/apache/tika,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-ccjp-w723-2jf2/GHSA-ccjp-w723-2jf2.json,https://github.com/apache/tika,1.10,1.9,,
86,GHSA-cfh5-3ghh-wfjx,CWE-347,CVE-2014-3577,Maven,org.apache.httpcomponents:httpclient,0,4.3.5,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-cfh5-3ghh-wfjx/GHSA-cfh5-3ghh-wfjx.json,https://github.com/apache/httpcomponents-client,4.3.5,4.3.4,,
87,GHSA-cggj-fvv3-cqwv,CWE-184;CWE-502,CVE-2018-7489,Maven,com.fasterxml.jackson.core:jackson-databind,2.8.0,2.8.11.1,https://github.com/FasterXML/jackson-databind,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-cggj-fvv3-cqwv/GHSA-cggj-fvv3-cqwv.json,https://github.com/FasterXML/jackson-databind,2.8.11.1,2.8.11,,https://github.com/FasterXML/jackson-databind/commit/e66c0a9d3c926ff1b63bf586c824ead1d02f2a3d;https://github.com/FasterXML/jackson-databind/commit/ca2bfc86af82a1479112004b663ba74c760752e6;https://github.com/FasterXML/jackson-databind/commit/c921f0935d5e41bf206e702d8077a275ba1a6efc;https://github.com/FasterXML/jackson-databind/commit/6799f8f10cc78e9af6d443ed6982d00a13f2e7d2;https://github.com/FasterXML/jackson-databind/commit/bc22f90eb7f896ace9567598a99cb1ff6e0f9d9d
88,GHSA-chp4-rv79-68j3,CWE-502,CVE-2018-1295,Maven,org.apache.ignite:ignite-core,0,2.4,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-chp4-rv79-68j3/GHSA-chp4-rv79-68j3.json,,2.4.0,2.3.0,,
89,GHSA-cr6j-3jp9-rw65,CWE-20,CVE-2018-11776,Maven,org.apache.struts:struts2-core,2.0.4,2.3.35,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-cr6j-3jp9-rw65/GHSA-cr6j-3jp9-rw65.json,https://github.com/apache/struts,2.3.35,2.3.34,,https://github.com/apache/struts/commit/6e87474f9ad0549f07dd2c37d50a9ccd0977c6e
90,GHSA-cvj4-g3gx-8vqq,CWE-611,CVE-2017-14949,Maven,org.restlet.jse:org.restlet,0,2.3.12,https://github.com/restlet/restlet-framework-java,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-cvj4-g3gx-8vqq/GHSA-cvj4-g3gx-8vqq.json,,NA,NA,,https://github.com/restlet/restlet-framework-java/commit/fe75aff3af23b879b984db7a2b6824cee0ef0fc5
91,GHSA-cxrj-66c5-9fmh,CWE-863,CVE-2018-1258,Maven,org.springframework:spring-core,5.0.5.RELEASE,5.0.6.RELEASE,https://github.com/spring-projects/spring-framework,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-cxrj-66c5-9fmh/GHSA-cxrj-66c5-9fmh.json,https://github.com/spring-projects/spring-framework,5.0.6.RELEASE,5.0.5.RELEASE,,https://github.com/spring-projects/spring-framework/commit/7b8fa90d96aaf751a3256fa755d5f17e081c20f1
92,GHSA-f26x-pr96-vw86,CWE-829,CVE-2018-11040,Maven,org.springframework:spring-core,5.0.0,5.0.7,https://github.com/spring-projects/spring-framework,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-f26x-pr96-vw86/GHSA-f26x-pr96-vw86.json,https://github.com/spring-projects/spring-framework,5.0.7.RELEASE,5.0.6.RELEASE,,https://github.com/spring-projects/spring-framework/commit/874859493bbda59739c38c7e52eb3625f247b93a;https://github.com/spring-projects/spring-framework/commit/b80c13b722bb207ddf43f53a007ee3ddc1dd2e26
93,GHSA-f5cf-f7px-xpmh,CWE-200,CVE-2016-2166,Maven,org.apache.qpid:proton-j,0,0.12.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-f5cf-f7px-xpmh/GHSA-f5cf-f7px-xpmh.json,https://gitbox.apache.org/repos/asf/qpid-proton-j,0.12.1,0.12.0,,
94,GHSA-ffjh-fjgg-mfpq,CWE-862,CVE-2017-7677,Maven,org.apache.ranger:ranger,0,0.7.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-ffjh-fjgg-mfpq/GHSA-ffjh-fjgg-mfpq.json,https://github.com/apache/ranger,0.7.1,0.7.0,,
95,GHSA-fjqm-246c-mwqg,,CVE-2016-1000346,Maven,org.bouncycastle:bcprov-jdk14,0,1.56,https://github.com/bcgit/bc-java,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-fjqm-246c-mwqg/GHSA-fjqm-246c-mwqg.json,https://github.com/bcgit/bc-java,1.56,1.55,,https://github.com/bcgit/bc-java/commit/1127131c89021612c6eefa26dbe5714c194e7495
96,GHSA-fmj5-wv96-r2ch,,CVE-2015-5262,Maven,org.apache.httpcomponents:httpclient,0,4.3.6,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-fmj5-wv96-r2ch/GHSA-fmj5-wv96-r2ch.json,https://github.com/apache/httpcomponents-client,4.3.6,4.3.5,,
97,GHSA-fmr4-w67p-vh8x,CWE-20;CWE-22,CVE-2018-1047,Maven,org.wildfly:wildfly-undertow,0,12.0.0,https://github.com/wildfly/wildfly,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-fmr4-w67p-vh8x/GHSA-fmr4-w67p-vh8x.json,https://github.com/wildfly/wildfly,12.0.0.Beta1;12.0.0.CR1;12.0.0.Final,11.0.0.Final,,https://github.com/wildfly/wildfly/commit/735c77ce8b3bab6aa5072fb8575dc96db52d01ab;https://github.com/wildfly/wildfly/commit/21c358acf0b06f38ec46034404c7a3d0bbbc132d;https://github.com/wildfly/wildfly/commit/9ff55ed2da845a6f604b2edd1bc3bd311f1b776c
98,GHSA-fv7x-4hpc-hf9f,CWE-352,CVE-2017-12631,Maven,org.apache.cxf.fediz:fediz-spring2,0,1.3.3,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-fv7x-4hpc-hf9f/GHSA-fv7x-4hpc-hf9f.json,https://github.com/apache/maven-apache-parent,1.3.3,1.3.2,,
99,GHSA-g4gg-9f62-jfph,CWE-20,CVE-2015-2918,Maven,com.orientechnologies:orientdb-studio,0,2.0.15,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-g4gg-9f62-jfph/GHSA-g4gg-9f62-jfph.json,https://github.com/orientechnologies/orientdb-studio,NA,NA,,
100,GHSA-g556-x5vx-qh59,CWE-611,CVE-2017-1000498,Maven,com.caverock:androidsvg,0,1.3,https://github.com/BigBadaboom/androidsvg,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-g556-x5vx-qh59/GHSA-g556-x5vx-qh59.json,https://github.com/BigBadaboom/androidsvg,1.3,1.2.2-beta-1,,
101,GHSA-g8hw-794c-4j9g,CWE-22,CVE-2018-1271,Maven,org.springframework:spring-core,5.0.0,5.0.5,https://github.com/spring-projects/spring-framework/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-g8hw-794c-4j9g/GHSA-g8hw-794c-4j9g.json,https://github.com/spring-projects/spring-framework,5.0.5.RELEASE,5.0.4.RELEASE,,https://github.com/spring-projects/spring-framework/commit/0e28bee0f155b9bf240b4bafc4646e4810cb23f8;https://github.com/spring-projects/spring-framework/commit/13356a7ee2240f740737c5c83bdccdacc30603ab;https://github.com/spring-projects/spring-framework/commit/695bf2961feffd35b5560ccc982a2189dcca611f;https://github.com/spring-projects/spring-framework/commit/91b803a2310344d925e5d4b1709bbcea90375548;https://github.com/spring-projects/spring-framework/commit/98ad23bef8e2e04143f8f5b201380543a8d8c0c3;https://github.com/spring-projects/spring-framework/commit/b9ebdaaf3710db473a2e1fec8641c316483a22aa;https://github.com/spring-projects/spring-framework/commit/f046a066eceefa0799d1bc89bd6e1318f39bdf69;https://github.com/spring-projects/spring-framework/commit/f59ea610dfcf55cd0b42f6dd76a9b3dab0218aaa
102,GHSA-gfx6-ph4q-q54q,CWE-119,CVE-2017-1000118,Maven,com.typesafe.akka:akka-http-core_2.12,0,10.0.6,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-gfx6-ph4q-q54q/GHSA-gfx6-ph4q-q54q.json,https://github.com/akka/akka-http,10.0.6,10.0.5,,
103,GHSA-gg9m-fj3v-r58c,CWE-502,CVE-2017-9805,Maven,org.apache.struts:struts2-rest-plugin,2.1.2,2.3.34,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-gg9m-fj3v-r58c/GHSA-gg9m-fj3v-r58c.json,https://github.com/apache/struts,2.3.34,2.3.33,,https://github.com/apache/struts/commit/19494718865f2fb7da5ea363de3822f87fbda26;https://github.com/apache/struts/commit/6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a
104,GHSA-gv5f-cjw9-5vxg,,CVE-2015-5344,Maven,org.apache.camel:camel-xstream,0,2.15.5,https://github.com/apache/camel,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-gv5f-cjw9-5vxg/GHSA-gv5f-cjw9-5vxg.json,https://github.com/apache/maven-apache-parent,2.15.5,2.15.4,,https://github.com/apache/camel/commit/157c0b4a3c8017de432f1c99f83e374e97dc4d36;https://github.com/apache/camel/commit/369d0a6d605055cb843e7962b101e3bbcd113fec;https://github.com/apache/camel/commit/4491c080cb6c8659fc05441e49307b7d4349aa56;https://github.com/apache/camel/commit/4cdc6b177ee7391eedc9f0b695c05d56f84b0812;https://github.com/apache/camel/commit/8386d8f7260143802553bc6dbae2880d6c0bafda;https://github.com/apache/camel/commit/b7afb3769a38b8e526f8046414d4a71430d77df0;https://github.com/apache/camel/commit/f07a33c467adb3d37aa8192698caadfee43a17dc
105,GHSA-gx96-vgf7-hwfg,CWE-400,CVE-2018-11797,Maven,org.apache.pdfbox:pdfbox,1.8.0,1.8.16,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-gx96-vgf7-hwfg/GHSA-gx96-vgf7-hwfg.json,https://svn.apache.org/viewvc/pdfbox,1.8.16,1.8.15,,
106,GHSA-h39x-m55c-v55h,CWE-22,CVE-2018-12542,Maven,io.vertx:vertx-web,3.0.0,3.5.4,https://github.com/vert-x3/vertx-web,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2018/10/GHSA-h39x-m55c-v55h/GHSA-h39x-m55c-v55h.json,https://github.com/vert-x3/vertx-web,3.5.4,3.5.3.CR1,,https://github.com/vert-x3/vertx-web/commit/57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b
